SiteID,Year,FacilityType,County,Subbasin,Name,Type,AvgDaily,DaysUsed,Capacity_MGD
0218-0703,2014,Public Water Supply,Guilford,Haw River (02-1),Well #7,Well,0.000,0,0.000
0218-0703,2015,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.014,365,0.085
0218-0703,2015,Public Water Supply,Guilford,Haw River (02-1),Master Meter,Well,0.014,365,3.477
0218-0703,2015,Public Water Supply,Guilford,Haw River (02-1),Well #6,Well,0.001,13,0.000
0218-0703,2016,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.014,366,0.085
0218-0703,2016,Public Water Supply,Guilford,Haw River (02-1),Master Meter,Well,0.014,366,3.477
0218-0703,2016,Public Water Supply,Guilford,Haw River (02-1),Well #6,Well,0.001,17,0.000
0218-0703,2017,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.012,361,0.085
0218-0703,2017,Public Water Supply,Guilford,Haw River (02-1),Master Meter,Well,0.012,365,3.477
0218-0703,2017,Public Water Supply,Guilford,Haw River (02-1),Well #6,Well,0.000,8,0.000
0218-0025,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,365,0.078
0218-0025,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.078
0218-0025,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,366,0.078
0218-0025,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.078
0218-0025,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,365,0.078
0218-0025,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.078
0218-0025,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,366,0.078
0218-0025,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.078
0218-0026,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.072
0218-0026,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.072
0218-0026,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,366,0.072
0218-0026,2013,Public Water Supply,Wake,Neuse River (10-1),No Sources Listed.,,,,
0218-0026,2014,Public Water Supply,Wake,Neuse River (10-1),well-1,Well,0.005,365,0.072
0218-0026,2015,Public Water Supply,Wake,Neuse River (10-1),well-1,Well,0.005,365,0.072
0218-0026,2016,Public Water Supply,Wake,Neuse River (10-1),well-1,Well,0.006,366,0.072
0218-0026,2017,Public Water Supply,Wake,Neuse River (10-1),well-1,Well,0.005,365,0.072
0218-0028,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.010
0218-0028,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,0.024
0218-0028,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,365,0.017
0218-0028,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.012
0218-0028,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,0.032
0218-0028,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,365,0.035
0218-0028,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.012,334,0.012
0218-0028,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,334,0.032
0218-0028,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,366,0.035
0218-0028,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.002,365,0.012
0218-0028,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,0.032
0218-0028,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.006,365,0.035
0218-0028,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.001,365,0.033
0218-0028,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,1.001
0218-0028,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,365,0.805
0218-0028,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.001,255,0.033
0218-0028,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,1.001
0218-0028,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,365,0.805
0218-0028,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,366,0.033
0218-0028,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.003,346,1.001
0218-0028,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.005,366,0.805
0218-0028,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.033
0218-0028,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.004,365,1.001
0218-0028,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #3,Well,0.006,364,0.805
0218-0014,2010,Public Water Supply,Randolph,Deep River (02-2),No Sources Listed.,,,,
0218-0014,2011,Public Water Supply,Randolph,Deep River (02-2),Well #1,Well,,,0.029
0218-0014,2011,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,,,0.014
0218-0014,2012,Public Water Supply,Randolph,Deep River (02-2),Well #1,Well,0.000,0,0.029
0218-0014,2012,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,0.018,365,0.014
0218-0014,2013,Public Water Supply,Randolph,Deep River (02-2),Well #1,Well,0.003,365,0.029
0218-0014,2013,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,,,0.014
0218-0014,2014,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,0.004,365,0.055
0218-0014,2015,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,0.004,365,0.055
0218-0014,2016,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,0.004,366,0.055
0218-0014,2017,Public Water Supply,Randolph,Deep River (02-2),Well #2,Well,0.004,365,0.055
0218-0029,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.023
0218-0029,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,365,0.036
0218-0029,2010,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.011,334,0.040
0218-0029,2010,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.011,334,0.094
0218-0029,2011,Public Water Supply,Wake,Neuse River (10-1),No Sources Listed.,,,,
0218-0029,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.023
0218-0029,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.002,366,0.036
0218-0029,2012,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.011,365,0.040
0218-0029,2012,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.011,365,0.094
0218-0029,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.030
0218-0029,2013,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,365,0.011
0218-0029,2013,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.011,365,0.049
0218-0029,2013,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.009,365,0.063
0218-0029,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.030
0218-0029,2014,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.003,365,0.011
0218-0029,2014,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.010,365,0.049
0218-0029,2014,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.010,365,0.063
0218-0029,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.030
0218-0029,2015,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.004,315,0.011
0218-0029,2015,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.010,365,0.049
0218-0029,2015,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.009,365,0.063
0218-0029,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,366,0.030
0218-0029,2016,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,0,0.011
0218-0029,2016,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.010,366,0.049
0218-0029,2016,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.010,366,0.063
0218-0029,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.030
0218-0029,2017,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.000,0,0.011
0218-0029,2017,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.010,365,0.049
0218-0029,2017,Public Water Supply,Wake,Neuse River (10-1),Well #4,Well,0.010,365,0.063
0218-0030,2010,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,365,0.065
0218-0030,2011,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,365,0.063
0218-0030,2012,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,366,0.063
0218-0030,2013,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,365,0.064
0218-0030,2014,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.006,365,0.064
0218-0030,2015,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,365,0.064
0218-0030,2016,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.005,366,0.064
0218-0030,2017,Public Water Supply,Iredell,Rocky River (18-4),Well #1,Well,0.004,365,0.064
0218-0031,2010,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,365,0.053
0218-0031,2011,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.006,365,0.053
0218-0031,2012,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.006,366,0.053
0218-0031,2013,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,365,0.044
0218-0031,2014,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,365,0.044
0218-0031,2015,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,365,0.044
0218-0031,2016,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,366,0.044
0218-0031,2017,Public Water Supply,Wake,Neuse River (10-1),W00002,Well,0.005,365,0.044
0218-0032,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0032,2011,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.004,365,0.049
0218-0032,2012,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.003,364,0.049
0218-0032,2013,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.003,365,0.066
0218-0032,2014,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.003,364,0.066
0218-0032,2015,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.004,363,0.066
0218-0032,2016,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.004,366,0.066
0218-0032,2017,Public Water Supply,Guilford,Haw River (02-1),Well #1,Well,0.003,365,0.066
0218-0033,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.014
0218-0033,2010,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.008,365,0.042
0218-0033,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.036
0218-0033,2011,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.015,365,0.022
0218-0033,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.006,366,0.036
0218-0033,2012,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.005,365,0.022
0218-0033,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.058
0218-0033,2013,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.006,365,0.014
0218-0033,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.005,365,0.058
0218-0033,2014,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.003,323,0.014
0218-0033,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.003,365,0.058
0218-0033,2015,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.004,358,0.014
0218-0033,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.004,366,0.058
0218-0033,2016,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.004,359,0.014
0218-0033,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #1,Well,0.004,365,0.058
0218-0033,2017,Public Water Supply,Gaston,South Fork Catawba River (03-2),Well #2,Well,0.004,365,0.014
0218-0705,2010,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.003,306,0.046
0218-0705,2010,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.000,0,0.039
0218-0705,2011,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.006,365,0.046
0218-0705,2011,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.005,365,0.039
0218-0705,2012,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.003,365,0.046
0218-0705,2012,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.004,365,0.039
0218-0705,2013,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.002,365,0.045
0218-0705,2013,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.005,365,0.042
0218-0705,2014,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.006,293,0.045
0218-0705,2014,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.008,199,0.042
0218-0705,2015,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.008,344,0.045
0218-0705,2015,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.008,313,0.042
0218-0705,2015,Public Water Supply,Wake,Cape Fear River (02-3),Well #2,Well,0.001,116,0.043
0218-0705,2015,Public Water Supply,Wake,Cape Fear River (02-3),Well #4,Well,0.002,92,0.073
0218-0705,2016,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.001,124,0.045
0218-0705,2016,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.007,363,0.042
0218-0705,2016,Public Water Supply,Wake,Cape Fear River (02-3),Well #2,Well,0.002,103,0.043
0218-0705,2016,Public Water Supply,Wake,Cape Fear River (02-3),Well #4,Well,0.013,353,0.073
0218-0705,2017,Public Water Supply,Wake,Cape Fear River (02-3),Well #1,Well,0.001,119,0.045
0218-0705,2017,Public Water Supply,Wake,Cape Fear River (02-3),Well #3,Well,0.006,257,0.042
0218-0705,2017,Public Water Supply,Wake,Cape Fear River (02-3),Well #2,Well,0.007,365,0.043
0218-0705,2017,Public Water Supply,Wake,Cape Fear River (02-3),Well #4,Well,0.015,365,0.073
0218-0035,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.026
0218-0035,2010,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.003,304,0.019
0218-0035,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.003,365,0.026
0218-0035,2011,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.005,365,0.019
0218-0035,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,366,0.026
0218-0035,2012,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.005,366,0.019
0218-0035,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.026
0218-0035,2013,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.003,365,0.025
0218-0035,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.005,365,0.026
0218-0035,2014,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.004,365,0.025
0218-0035,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.026
0218-0035,2015,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.004,365,0.025
0218-0035,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,366,0.026
0218-0035,2016,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,0.004,366,0.025
0218-0035,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.010,365,0.026
0218-0035,2017,Public Water Supply,Wake,Neuse River (10-1),Well #3,Well,,,0.025
0218-0036,2010,Public Water Supply,Guilford,Haw River (02-1),No Sources Listed.,,,,
0218-0036,2011,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.008,365,0.043
0218-0036,2012,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.008,365,0.043
0218-0036,2013,Public Water Supply,Guilford,Haw River (02-1),Well #5,Well,0.000,0,0.043
0218-0036,2013,Public Water Supply,Guilford,Haw River (02-1),Well - 5\1,Well,0.008,365,0.000
0218-0036,2014,Public Water Supply,Guilford,Haw River (02-1),Well - 5\1,Well,0.008,365,0.043
0218-0036,2015,Public Water Supply,Guilford,Haw River (02-1),Well - 5\1,Well,0.008,365,0.043
0218-0036,2016,Public Water Supply,Guilford,Haw River (02-1),Well - 5\1,Well,0.008,366,0.043
0218-0036,2017,Public Water Supply,Guilford,Haw River (02-1),Well - 5\1,Well,0.008,365,0.043
0218-0037,2010,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.003,365,0.023
0218-0037,2011,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,365,0.022
0218-0037,2012,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,366,0.022
0218-0037,2013,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,365,0.022
0218-0037,2014,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,365,0.020
0218-0037,2015,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,365,0.020
0218-0037,2016,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,366,0.020
0218-0037,2017,Public Water Supply,Catawba,Catawba River (03-1),Well 1,Well,0.001,365,0.020
0218-0038,2010,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.003,365,0.007
0218-0038,2010,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.003,365,0.020
0218-0038,2011,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,365,0.007
0218-0038,2011,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.003,365,0.020
0218-0038,2012,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.003,365,0.007
0218-0038,2012,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.003,365,0.020
0218-0038,2013,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,365,0.007
0218-0038,2013,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.003,365,0.020
0218-0038,2014,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.000,15,0.009
0218-0038,2014,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.004,365,0.023
0218-0038,2015,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,357,0.009
0218-0038,2015,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.004,365,0.474
0218-0038,2016,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,366,0.009
0218-0038,2016,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.004,366,0.474
0218-0038,2017,Public Water Supply,Surry,Yadkin River (18-1),Well #2,Well,0.001,323,0.009
0218-0038,2017,Public Water Supply,Surry,Yadkin River (18-1),Well #3,Well,0.003,365,0.019
0218-0039,2010,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,365,0.091
0218-0039,2010,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.012,243,0.035
0218-0039,2011,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.008,365,0.091
0218-0039,2011,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.008,365,0.035
0218-0039,2012,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.007,366,0.091
0218-0039,2012,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.011,366,0.035
0218-0039,2013,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.009,365,0.091
0218-0039,2013,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.009,365,0.035
0218-0039,2014,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.011,357,0.091
0218-0039,2014,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.006,365,0.035
0218-0039,2015,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.012,365,0.091
0218-0039,2015,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.006,365,0.035
0218-0039,2016,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.013,366,0.091
0218-0039,2016,Public Water Supply,Wake,Neuse River (10-1),Well #2,Well,0.006,366,0.035
0218-0039,2017,Public Water Supply,Wake,Neuse River (10-1),Well #1,Well,0.006,365,0.091
